date,product_id,price,competitor_price,quantity_sold,cost_per_unit,promotion_flag,is_weekend,channel,region,year,month,day_of_week,day_of_year
2023-05-10,B,123.38,119.78,13,90,0,0,Store,North,2023,5,2,130
2023-05-11,B,137.82,148.3,14,90,0,0,Online,West,2023,5,3,131
2023-05-12,B,111.49,101.2,17,90,0,0,Online,South,2023,5,4,132
2023-05-13,B,149.8,145.64,12,90,0,1,Store,East,2023,5,5,133
2023-05-14,B,167.34,174.58,15,90,0,1,Online,East,2023,5,6,134
2023-05-15,B,159.72,150.64,16,90,1,0,Online,North,2023,5,0,135
2023-05-16,B,140.75,142.15,15,90,1,0,Store,North,2023,5,1,136
2023-05-17,B,163.58,181.62,12,90,0,0,Online,South,2023,5,2,137
2023-05-18,B,188.82,166.83,10,90,0,0,Online,East,2023,5,3,138
2023-05-19,B,189.48,201.23,12,90,1,0,Store,East,2023,5,4,139
2023-05-20,B,134.8,154.49,14,90,0,1,Online,West,2023,5,5,140
2023-05-21,B,142.57,130.57,12,90,0,1,Store,West,2023,5,6,141
2023-05-22,B,167.83,186.5,15,90,1,0,Online,West,2023,5,0,142
2023-05-23,B,141.75,156.48,10,90,0,0,Store,East,2023,5,1,143
2023-05-24,B,171.56,157.41,10,90,0,0,Online,West,2023,5,2,144
2023-05-25,B,135.69,126.64,13,90,0,0,Store,South,2023,5,3,145
2023-05-26,B,156.8,135.72,10,90,0,0,Online,East,2023,5,4,146
2023-05-27,B,170.7,167.33,11,90,0,1,Store,North,2023,5,5,147
2023-05-28,B,121.09,130.41,16,90,0,1,Store,South,2023,5,6,148
2023-05-29,B,166.5,150.94,13,90,1,0,Online,West,2023,5,0,149
2023-05-30,B,148.85,162.3,11,90,0,0,Store,East,2023,5,1,150
2023-05-31,B,161.85,168.36,14,90,1,0,Online,West,2023,5,2,151
2023-06-01,B,150.62,168.1,11,90,0,0,Store,West,2023,6,3,152
2023-06-02,B,143.5,163.73,15,90,1,0,Store,West,2023,6,4,153
2023-06-03,B,157.62,139.65,14,90,0,1,Online,South,2023,6,5,154
2023-06-04,B,165.75,182.06,10,90,0,1,Online,North,2023,6,6,155
2023-06-05,B,142.1,124.25,11,90,0,0,Store,South,2023,6,0,156
2023-06-06,B,142.55,141.45,13,90,0,0,Online,East,2023,6,1,157
2023-06-07,B,188.19,208.3,8,90,0,0,Online,North,2023,6,2,158
2023-06-08,B,129.33,142.89,15,90,1,0,Store,North,2023,6,3,159
2023-06-09,B,108.7,114.4,15,90,0,0,Online,East,2023,6,4,160
2023-06-10,B,137.08,135.45,14,90,0,1,Online,East,2023,6,5,161
2023-06-11,B,183.73,197.86,10,90,0,1,Online,North,2023,6,6,162
2023-06-12,B,146.2,161.84,10,90,0,0,Store,South,2023,6,0,163
2023-06-13,B,162.74,178.51,9,90,0,0,Online,West,2023,6,1,164
2023-06-14,B,155.68,153.37,9,90,0,0,Store,East,2023,6,2,165
2023-06-15,B,165.54,168.8,8,90,0,0,Online,South,2023,6,3,166
2023-06-16,B,176.36,177.31,8,90,0,0,Store,South,2023,6,4,167
2023-06-17,B,161.17,181.7,13,90,1,1,Online,North,2023,6,5,168
2023-06-18,B,133.19,119.46,12,90,0,1,Online,South,2023,6,6,169
2023-06-19,B,167.66,185.08,10,90,0,0,Store,West,2023,6,0,170
2023-06-20,B,141.44,126.92,10,90,0,0,Online,East,2023,6,1,171
2023-06-21,B,110.42,122.93,15,90,0,0,Online,South,2023,6,2,172
2023-06-22,B,165.91,184.48,8,90,0,0,Store,North,2023,6,3,173
2023-06-23,B,146.76,165.12,11,90,0,0,Online,North,2023,6,4,174
2023-06-24,B,111.86,109.48,19,90,1,1,Store,North,2023,6,5,175
2023-06-25,B,142.37,161.1,12,90,0,1,Store,East,2023,6,6,176
2023-06-26,B,173.27,151.69,9,90,0,0,Online,South,2023,6,0,177
2023-06-27,B,147.04,168.18,13,90,1,0,Online,East,2023,6,1,178
2023-06-28,B,158.74,147.48,8,90,0,0,Online,North,2023,6,2,179
2023-06-29,B,178.67,197.7,8,90,1,0,Online,East,2023,6,3,180
2023-06-30,B,179.71,166.37,9,90,1,0,Online,West,2023,6,4,181
2023-07-01,B,170.87,173.11,10,90,0,1,Store,West,2023,7,5,182
2023-07-02,B,137.98,143.89,10,90,0,1,Store,South,2023,7,6,183
2023-07-03,B,140.4,136.02,12,90,1,0,Store,North,2023,7,0,184
2023-07-04,B,155.79,156.87,10,90,1,0,Store,South,2023,7,1,185
2023-07-05,B,177.55,174.2,8,90,0,0,Online,South,2023,7,2,186
2023-07-06,B,137.28,121.85,8,90,0,0,Online,East,2023,7,3,187
2023-07-07,B,141.93,140.38,10,90,0,0,Online,East,2023,7,4,188
2023-07-08,B,166.55,177.74,9,90,0,1,Online,North,2023,7,5,189
2023-07-09,B,159.02,165.01,11,90,0,1,Online,South,2023,7,6,190
2023-07-10,B,147.95,136.96,8,90,0,0,Store,East,2023,7,0,191
2023-07-11,B,126.22,114.0,12,90,1,0,Store,East,2023,7,1,192
2023-07-12,B,133.38,114.54,9,90,0,0,Online,East,2023,7,2,193
2023-07-13,B,159.03,149.35,8,90,0,0,Online,West,2023,7,3,194
2023-07-14,B,161.92,149.12,8,90,0,0,Store,South,2023,7,4,195
2023-07-15,B,163.43,156.02,9,90,0,1,Online,East,2023,7,5,196
2023-07-16,B,154.51,141.83,7,90,0,1,Online,West,2023,7,6,197
2023-07-17,B,195.61,182.26,6,90,0,0,Online,East,2023,7,0,198
2023-07-18,B,140.33,120.78,11,90,1,0,Store,North,2023,7,1,199
2023-07-19,B,159.4,167.54,8,90,0,0,Online,North,2023,7,2,200
2023-07-20,B,164.48,173.87,8,90,0,0,Store,East,2023,7,3,201
2023-07-21,B,168.66,158.26,8,90,0,0,Online,South,2023,7,4,202
2023-07-22,B,155.76,151.23,12,90,1,1,Online,South,2023,7,5,203
2023-07-23,B,172.99,191.72,7,90,0,1,Online,South,2023,7,6,204
2023-07-24,B,173.61,191.19,6,90,0,0,Online,South,2023,7,0,205
2023-07-25,B,142.9,126.0,10,90,0,0,Store,East,2023,7,1,206
2023-07-26,B,125.42,137.57,13,90,1,0,Store,East,2023,7,2,207
2023-07-27,B,108.0,111.02,10,90,0,0,Store,North,2023,7,3,208
2023-07-28,B,166.16,189.56,7,90,0,0,Online,North,2023,7,4,209
2023-07-29,B,113.48,104.38,11,90,0,1,Online,East,2023,7,5,210
2023-07-30,B,172.64,172.21,8,90,0,1,Online,South,2023,7,6,211
2023-07-31,B,144.04,125.68,7,90,0,0,Online,South,2023,7,0,212
2023-08-01,B,127.51,126.19,7,90,0,0,Online,North,2023,8,1,213
2023-08-02,B,164.69,188.27,6,90,0,0,Online,North,2023,8,2,214
2023-08-03,B,151.83,157.26,7,90,0,0,Store,West,2023,8,3,215
2023-08-04,B,172.47,186.76,7,90,0,0,Store,West,2023,8,4,216
2023-08-05,B,164.68,187.24,7,90,0,1,Store,North,2023,8,5,217
2023-08-06,B,179.03,157.54,7,90,0,1,Online,North,2023,8,6,218
2023-08-07,B,159.34,166.43,7,90,0,0,Online,North,2023,8,0,219
2023-08-08,B,153.74,145.89,7,90,0,0,Store,West,2023,8,1,220
2023-08-09,B,161.12,168.19,7,90,0,0,Store,West,2023,8,2,221
2023-08-10,B,116.64,125.92,8,90,0,0,Online,South,2023,8,3,222
2023-08-11,B,167.42,162.61,6,90,0,0,Store,South,2023,8,4,223
2023-08-12,B,159.69,159.27,7,90,0,1,Online,West,2023,8,5,224
2023-08-13,B,137.09,129.19,7,90,0,1,Online,West,2023,8,6,225
2023-08-14,B,150.81,171.56,6,90,0,0,Store,West,2023,8,0,226
2023-08-15,B,152.48,168.82,7,90,0,0,Online,North,2023,8,1,227
2023-08-16,B,124.31,105.97,9,90,1,0,Online,East,2023,8,2,228
2023-08-17,B,138.24,128.81,7,90,0,0,Store,South,2023,8,3,229
2023-08-18,B,159.09,182.27,7,90,1,0,Store,East,2023,8,4,230
2023-08-19,B,168.14,163.54,7,90,0,1,Online,North,2023,8,5,231
2023-08-20,B,124.45,118.52,10,90,0,1,Online,West,2023,8,6,232
2023-08-21,B,133.28,113.52,7,90,0,0,Store,East,2023,8,0,233
2023-08-22,B,141.3,133.97,7,90,0,0,Online,East,2023,8,1,234
2023-08-23,B,179.41,178.19,6,90,0,0,Online,West,2023,8,2,235
2023-08-24,B,140.31,144.88,7,90,0,0,Store,North,2023,8,3,236
2023-08-25,B,179.48,203.95,7,90,1,0,Store,West,2023,8,4,237
2023-08-26,B,159.61,171.62,7,90,0,1,Store,North,2023,8,5,238
2023-08-27,B,142.73,132.44,8,90,0,1,Online,West,2023,8,6,239
2023-08-28,B,143.96,163.76,8,90,0,0,Store,East,2023,8,0,240
2023-08-29,B,157.01,139.5,6,90,0,0,Online,West,2023,8,1,241
2023-08-30,B,152.5,140.17,5,90,0,0,Online,North,2023,8,2,242
2023-08-31,B,157.74,143.06,5,90,0,0,Online,East,2023,8,3,243
2023-09-01,B,166.45,152.17,7,90,1,0,Online,East,2023,9,4,244
2023-09-02,B,169.75,172.12,7,90,0,1,Store,West,2023,9,5,245
2023-09-03,B,189.48,208.36,6,90,0,1,Online,South,2023,9,6,246
2023-09-04,B,157.79,143.05,6,90,0,0,Online,North,2023,9,0,247
2023-09-05,B,108.56,98.18,8,90,0,0,Store,South,2023,9,1,248
2023-09-06,B,125.79,130.18,7,90,0,0,Online,East,2023,9,2,249
2023-09-07,B,164.6,178.52,6,90,0,0,Store,West,2023,9,3,250
2023-09-08,B,109.98,96.32,8,90,0,0,Store,North,2023,9,4,251
2023-09-09,B,160.45,184.04,7,90,0,1,Online,South,2023,9,5,252
2023-09-10,B,115.6,109.59,9,90,0,1,Online,South,2023,9,6,253
2023-09-11,B,126.64,120.19,8,90,0,0,Online,North,2023,9,0,254
2023-09-12,B,136.9,135.04,6,90,0,0,Online,South,2023,9,1,255
2023-09-13,B,133.44,129.17,7,90,0,0,Online,North,2023,9,2,256
2023-09-14,B,153.73,162.94,5,90,0,0,Store,West,2023,9,3,257
2023-09-15,B,181.12,199.6,7,90,1,0,Online,West,2023,9,4,258
2023-09-16,B,174.69,197.59,7,90,0,1,Online,South,2023,9,5,259
2023-09-17,B,157.59,149.15,8,90,1,1,Online,North,2023,9,6,260
2023-09-18,B,156.53,174.87,7,90,0,0,Online,East,2023,9,0,261
2023-09-19,B,145.43,149.43,6,90,0,0,Online,East,2023,9,1,262
2023-09-20,B,135.28,153.73,6,90,0,0,Online,South,2023,9,2,263
2023-09-21,B,155.12,162.65,5,90,0,0,Online,West,2023,9,3,264
2023-09-22,B,156.4,161.88,6,90,0,0,Online,South,2023,9,4,265
2023-09-23,B,154.48,162.81,6,90,0,1,Store,West,2023,9,5,266
2023-09-24,B,165.62,146.48,6,90,1,1,Online,South,2023,9,6,267
2023-09-25,B,171.24,190.83,6,90,0,0,Store,North,2023,9,0,268
2023-09-26,B,184.59,200.33,5,90,0,0,Store,South,2023,9,1,269
2023-09-27,B,152.41,135.5,7,90,1,0,Store,West,2023,9,2,270
2023-09-28,B,150.78,135.48,5,90,0,0,Online,West,2023,9,3,271
2023-09-29,B,133.31,145.39,8,90,1,0,Store,West,2023,9,4,272
2023-09-30,B,178.61,180.42,7,90,0,1,Online,East,2023,9,5,273
2023-10-01,B,124.45,121.68,9,90,0,1,Online,West,2023,10,6,274
2023-10-02,B,180.64,196.99,5,90,0,0,Online,East,2023,10,0,275
2023-10-03,B,108.0,118.39,7,90,0,0,Store,North,2023,10,1,276
2023-10-04,B,144.03,126.77,6,90,0,0,Store,North,2023,10,2,277
2023-10-05,B,137.03,122.04,6,90,0,0,Store,West,2023,10,3,278
2023-10-06,B,167.85,179.08,7,90,0,0,Online,East,2023,10,4,279
2023-10-07,B,163.77,167.46,6,90,0,1,Online,East,2023,10,5,280
2023-10-08,B,116.11,102.03,8,90,0,1,Online,North,2023,10,6,281
2023-10-09,B,142.78,153.34,7,90,0,0,Store,West,2023,10,0,282
2023-10-10,B,165.6,144.99,5,90,0,0,Store,South,2023,10,1,283
2023-10-11,B,126.14,118.01,6,90,0,0,Online,East,2023,10,2,284
2023-10-12,B,116.96,113.5,7,90,0,0,Store,North,2023,10,3,285
2023-10-13,B,136.08,129.82,10,90,1,0,Store,South,2023,10,4,286
2023-10-14,B,119.78,123.48,8,90,0,1,Online,West,2023,10,5,287
2023-10-15,B,173.94,163.21,6,90,0,1,Store,South,2023,10,6,288
2023-10-16,B,141.22,138.69,8,90,1,0,Online,North,2023,10,0,289
2023-10-17,B,154.34,139.19,6,90,0,0,Online,East,2023,10,1,290
2023-10-18,B,186.16,164.84,5,90,0,0,Online,West,2023,10,2,291
2023-10-19,B,115.91,124.76,7,90,0,0,Online,South,2023,10,3,292
2023-10-20,B,146.71,126.9,7,90,0,0,Online,East,2023,10,4,293
2023-10-21,B,159.62,162.04,6,90,0,1,Online,East,2023,10,5,294
2023-10-22,B,150.78,131.93,8,90,1,1,Store,North,2023,10,6,295
2023-10-23,B,159.02,173.87,8,90,1,0,Online,South,2023,10,0,296
2023-10-24,B,139.79,142.29,6,90,0,0,Store,South,2023,10,1,297
2023-10-25,B,118.72,121.87,9,90,1,0,Store,West,2023,10,2,298
2023-10-26,B,151.22,163.15,6,90,0,0,Online,South,2023,10,3,299
2023-10-27,B,154.31,139.3,6,90,0,0,Online,East,2023,10,4,300
2023-10-28,B,159.06,169.88,7,90,0,1,Store,South,2023,10,5,301
2023-10-29,B,144.13,136.58,8,90,0,1,Store,North,2023,10,6,302
2023-10-30,B,108.0,100.76,11,90,1,0,Online,East,2023,10,0,303
2023-10-31,B,130.63,139.16,6,90,0,0,Online,South,2023,10,1,304
2023-11-01,B,128.26,116.65,7,90,0,0,Store,East,2023,11,2,305
2023-11-02,B,190.1,212.76,5,90,0,0,Online,North,2023,11,3,306
2023-11-03,B,181.31,191.92,5,90,0,0,Store,South,2023,11,4,307
2023-11-04,B,132.84,144.46,10,90,1,1,Online,East,2023,11,5,308
2023-11-05,B,133.15,128.42,9,90,0,1,Online,North,2023,11,6,309
2023-11-06,B,152.97,132.45,8,90,1,0,Store,West,2023,11,0,310
2023-11-07,B,182.94,189.05,6,90,0,0,Online,North,2023,11,1,311
2023-11-08,B,159.46,142.56,4,90,0,0,Online,West,2023,11,2,312
2023-11-09,B,132.79,144.47,7,90,0,0,Online,West,2023,11,3,313
2023-11-10,B,141.36,137.87,6,90,0,0,Store,East,2023,11,4,314
2023-11-11,B,153.0,151.1,8,90,0,1,Online,East,2023,11,5,315
2023-11-12,B,126.61,124.7,8,90,0,1,Store,North,2023,11,6,316
2023-11-13,B,204.3,203.81,6,90,1,0,Store,North,2023,11,0,317
2023-11-14,B,108.8,99.26,11,90,1,0,Store,East,2023,11,1,318
2023-11-15,B,168.9,190.77,8,90,1,0,Store,East,2023,11,2,319
2023-11-16,B,180.39,171.73,6,90,0,0,Online,East,2023,11,3,320
2023-11-17,B,136.47,138.8,7,90,0,0,Store,East,2023,11,4,321
2023-11-18,B,190.0,199.47,6,90,0,1,Online,West,2023,11,5,322
2023-11-19,B,172.28,187.51,9,90,1,1,Online,East,2023,11,6,323
2023-11-20,B,124.46,141.4,7,90,0,0,Store,South,2023,11,0,324
2023-11-21,B,182.36,181.65,6,90,0,0,Online,North,2023,11,1,325
2023-11-22,B,179.09,195.92,7,90,0,0,Store,North,2023,11,2,326
2023-11-23,B,115.92,112.52,9,90,0,0,Online,East,2023,11,3,327
2023-11-24,B,180.32,156.3,5,90,0,0,Store,South,2023,11,4,328
2023-11-25,B,159.09,147.09,8,90,0,1,Online,West,2023,11,5,329
2023-11-26,B,195.48,213.12,7,90,0,1,Store,East,2023,11,6,330
2023-11-27,B,134.52,125.88,8,90,0,0,Store,West,2023,11,0,331
2023-11-28,B,139.34,130.26,7,90,0,0,Online,South,2023,11,1,332
2023-11-29,B,144.95,159.28,7,90,0,0,Online,West,2023,11,2,333
2023-11-30,B,147.75,163.24,7,90,0,0,Online,East,2023,11,3,334
2023-12-01,B,160.21,161.83,8,90,0,0,Store,West,2023,12,4,335
2023-12-02,B,140.43,121.92,9,90,0,1,Online,East,2023,12,5,336
2023-12-03,B,177.92,159.82,8,90,0,1,Online,North,2023,12,6,337
2023-12-04,B,133.81,134.27,9,90,0,0,Store,North,2023,12,0,338
2023-12-05,B,145.69,163.16,7,90,0,0,Online,East,2023,12,1,339
2023-12-06,B,150.81,131.58,8,90,0,0,Online,South,2023,12,2,340
2023-12-07,B,149.8,153.03,8,90,0,0,Store,West,2023,12,3,341
2023-12-08,B,155.28,161.68,7,90,0,0,Online,North,2023,12,4,342
2023-12-09,B,172.25,196.03,8,90,0,1,Online,North,2023,12,5,343
2023-12-10,B,170.84,194.08,9,90,0,1,Online,South,2023,12,6,344
2023-12-11,B,118.24,131.88,9,90,0,0,Store,North,2023,12,0,345
2023-12-12,B,128.97,113.45,7,90,0,0,Store,West,2023,12,1,346
2023-12-13,B,177.56,175.22,6,90,0,0,Online,North,2023,12,2,347
2023-12-14,B,187.75,169.56,6,90,0,0,Store,South,2023,12,3,348
2023-12-15,B,112.49,100.35,10,90,0,0,Store,West,2023,12,4,349
2023-12-16,B,167.36,156.73,8,90,0,1,Store,South,2023,12,5,350
2023-12-17,B,164.85,144.46,8,90,0,1,Online,North,2023,12,6,351
2023-12-18,B,170.74,154.4,7,90,0,0,Store,East,2023,12,0,352
2023-12-19,B,128.43,122.89,10,90,0,0,Store,South,2023,12,1,353
2023-12-20,B,129.98,110.65,10,90,0,0,Store,South,2023,12,2,354
2023-12-21,B,118.97,110.15,13,90,1,0,Store,East,2023,12,3,355
2023-12-22,B,140.99,128.5,7,90,0,0,Online,East,2023,12,4,356
2023-12-23,B,170.89,188.1,7,90,0,1,Store,North,2023,12,5,357
2023-12-24,B,139.8,140.87,10,90,0,1,Online,West,2023,12,6,358
2023-12-25,B,159.67,145.13,9,90,0,0,Store,East,2023,12,0,359
2023-12-26,B,142.78,124.2,9,90,0,0,Online,East,2023,12,1,360
2023-12-27,B,153.56,148.69,11,90,1,0,Store,West,2023,12,2,361
2023-12-28,B,158.45,154.26,7,90,0,0,Store,South,2023,12,3,362
2023-12-29,B,172.29,158.64,7,90,0,0,Online,South,2023,12,4,363
2023-12-30,B,134.51,118.87,11,90,0,1,Store,North,2023,12,5,364
2023-12-31,B,179.55,202.42,10,90,1,1,Online,North,2023,12,6,365
2021-01-01,C,37.56,32.63,11,25,0,0,Online,West,2021,1,4,1
2021-01-02,C,63.69,59.85,8,25,0,1,Online,North,2021,1,5,2
2021-01-03,C,46.65,45.19,11,25,0,1,Online,North,2021,1,6,3
2021-01-04,C,69.29,76.22,7,25,0,0,Store,North,2021,1,0,4
2021-01-05,C,58.9,57.48,8,25,0,0,Online,South,2021,1,1,5
2021-01-06,C,59.24,65.78,8,25,1,0,Online,South,2021,1,2,6
2021-01-07,C,45.78,39.91,11,25,0,0,Online,North,2021,1,3,7
2021-01-08,C,54.68,52.32,8,25,0,0,Online,East,2021,1,4,8
2021-01-09,C,50.18,56.46,13,25,0,1,Store,East,2021,1,5,9
2021-01-10,C,55.22,57.4,9,25,0,1,Online,East,2021,1,6,10
2021-01-11,C,61.06,67.29,7,25,0,0,Online,West,2021,1,0,11
2021-01-12,C,55.27,51.13,7,25,0,0,Store,North,2021,1,1,12
2021-01-13,C,62.42,53.52,7,25,0,0,Store,North,2021,1,2,13
2021-01-14,C,42.58,45.57,13,25,1,0,Online,South,2021,1,3,14
2021-01-15,C,54.56,58.25,8,25,0,0,Online,West,2021,1,4,15
2021-01-16,C,46.38,46.49,12,25,0,1,Store,East,2021,1,5,16
2021-01-17,C,40.48,37.63,13,25,0,1,Online,West,2021,1,6,17
2021-01-18,C,37.01,33.5,13,25,0,0,Online,East,2021,1,0,18
2021-01-19,C,45.03,40.6,10,25,0,0,Store,East,2021,1,1,19
2021-01-20,C,51.57,46.05,13,25,1,0,Online,North,2021,1,2,20
2021-01-21,C,51.71,47.6,9,25,0,0,Store,West,2021,1,3,21
2021-01-22,C,50.51,54.26,10,25,0,0,Store,East,2021,1,4,22
2021-01-23,C,39.12,44.65,15,25,0,1,Online,North,2021,1,5,23
2021-01-24,C,69.09,72.78,11,25,1,1,Online,South,2021,1,6,24
2021-01-25,C,56.62,63.87,14,25,1,0,Online,North,2021,1,0,25
2021-01-26,C,61.38,54.3,9,25,0,0,Online,East,2021,1,1,26
2021-01-27,C,49.05,54.75,10,25,0,0,Store,North,2021,1,2,27
2021-01-28,C,55.23,52.71,10,25,0,0,Online,East,2021,1,3,28
2021-01-29,C,39.76,45.25,13,25,0,0,Online,West,2021,1,4,29
2021-01-30,C,39.34,37.97,15,25,0,1,Store,West,2021,1,5,30
2021-01-31,C,31.81,32.19,25,25,0,1,Online,South,2021,1,6,31
2021-02-01,C,43.81,49.51,20,25,1,0,Online,East,2021,2,0,32
2021-02-02,C,39.61,38.2,13,25,0,0,Online,West,2021,2,1,33
2021-02-03,C,52.91,56.68,11,25,0,0,Store,East,2021,2,2,34
2021-02-04,C,45.62,39.01,12,25,0,0,Online,East,2021,2,3,35
2021-02-05,C,44.98,49.2,17,25,1,0,Online,South,2021,2,4,36
2021-02-06,C,54.99,53.86,11,25,0,1,Online,West,2021,2,5,37
2021-02-07,C,53.74,56.25,13,25,0,1,Online,East,2021,2,6,38
2021-02-08,C,53.89,46.69,10,25,0,0,Online,South,2021,2,0,39
2021-02-09,C,63.94,62.22,8,25,0,0,Store,West,2021,2,1,40
2021-02-10,C,32.77,31.25,18,25,0,0,Store,West,2021,2,2,41
2021-02-11,C,54.37,56.61,11,25,0,0,Store,North,2021,2,3,42
2021-02-12,C,49.19,42.96,15,25,1,0,Store,East,2021,2,4,43
2021-02-13,C,38.72,41.4,17,25,0,1,Store,South,2021,2,5,44
2021-02-14,C,44.17,47.81,18,25,0,1,Online,South,2021,2,6,45
2021-02-15,C,50.15,46.78,11,25,0,0,Online,North,2021,2,0,46
2021-02-16,C,61.35,67.89,9,25,0,0,Online,South,2021,2,1,47
2021-02-17,C,44.79,38.18,11,25,0,0,Store,South,2021,2,2,48
2021-02-18,C,62.1,56.29,9,25,0,0,Online,East,2021,2,3,49
2021-02-19,C,73.94,64.31,7,25,0,0,Online,West,2021,2,4,50
2021-02-20,C,63.0,65.98,10,25,0,1,Online,West,2021,2,5,51
2021-02-21,C,48.87,49.27,14,25,0,1,Store,North,2021,2,6,52
2021-02-22,C,46.45,39.85,10,25,0,0,Store,South,2021,2,0,53
2021-02-23,C,55.55,47.79,12,25,1,0,Store,East,2021,2,1,54
2021-02-24,C,69.64,64.15,8,25,0,0,Store,North,2021,2,2,55
2021-02-25,C,62.71,69.7,11,25,0,0,Online,South,2021,2,3,56
2021-02-26,C,47.56,50.55,12,25,0,0,Store,West,2021,2,4,57
2021-02-27,C,50.84,51.67,14,25,0,1,Store,West,2021,2,5,58
2021-02-28,C,59.5,59.41,12,25,1,1,Store,North,2021,2,6,59
2021-03-01,C,50.44,44.75,13,25,1,0,Store,West,2021,3,0,60
2021-03-02,C,43.96,40.57,12,25,0,0,Store,North,2021,3,1,61
2021-03-03,C,43.04,47.87,16,25,0,0,Online,South,2021,3,2,62
2021-03-04,C,48.2,46.67,14,25,0,0,Online,North,2021,3,3,63
2021-03-05,C,47.0,45.33,15,25,0,0,Online,South,2021,3,4,64
2021-03-06,C,47.63,50.18,16,25,0,1,Online,East,2021,3,5,65
2021-03-07,C,47.19,41.69,16,25,0,1,Store,South,2021,3,6,66
2021-03-08,C,45.79,41.51,15,25,0,0,Online,West,2021,3,0,67
2021-03-09,C,64.55,69.16,8,25,0,0,Online,East,2021,3,1,68
2021-03-10,C,35.36,34.9,23,25,1,0,Store,South,2021,3,2,69
2021-03-11,C,57.71,54.0,12,25,0,0,Store,West,2021,3,3,70
2021-03-12,C,48.07,54.83,11,25,0,0,Online,East,2021,3,4,71
2021-03-13,C,64.46,73.59,11,25,0,1,Online,North,2021,3,5,72
2021-03-14,C,42.32,41.33,21,25,1,1,Store,North,2021,3,6,73
2021-03-15,C,53.14,54.83,11,25,0,0,Online,North,2021,3,0,74
2021-03-16,C,44.82,44.45,14,25,0,0,Online,East,2021,3,1,75
2021-03-17,C,51.98,48.03,13,25,0,0,Store,West,2021,3,2,76
2021-03-18,C,46.72,41.59,15,25,0,0,Store,West,2021,3,3,77
2021-03-19,C,45.04,40.19,17,25,1,0,Online,South,2021,3,4,78
2021-03-20,C,30.0,29.98,24,25,0,1,Store,East,2021,3,5,79
2021-03-21,C,64.86,55.55,11,25,1,1,Store,West,2021,3,6,80
2021-03-22,C,54.57,53.75,13,25,0,0,Store,North,2021,3,0,81
2021-03-23,C,48.9,48.79,12,25,0,0,Online,South,2021,3,1,82
2021-03-24,C,58.79,59.13,12,25,0,0,Online,West,2021,3,2,83
2021-03-25,C,46.14,47.4,16,25,0,0,Online,West,2021,3,3,84
2021-03-26,C,37.25,32.45,17,25,0,0,Online,North,2021,3,4,85
2021-03-27,C,78.26,72.5,10,25,0,1,Store,North,2021,3,5,86
2021-03-28,C,47.41,54.13,16,25,0,1,Online,North,2021,3,6,87
2021-03-29,C,69.15,59.86,9,25,0,0,Online,South,2021,3,0,88
2021-03-30,C,52.88,60.56,11,25,0,0,Store,North,2021,3,1,89
2021-03-31,C,30.0,34.45,23,25,0,0,Online,East,2021,3,2,90
2021-04-01,C,49.0,44.98,13,25,0,0,Store,North,2021,4,3,91
2021-04-02,C,47.96,49.13,16,25,0,0,Online,East,2021,4,4,92
2021-04-03,C,46.1,41.27,18,25,0,1,Online,North,2021,4,5,93
2021-04-04,C,42.74,39.07,20,25,1,1,Store,West,2021,4,6,94
2021-04-05,C,66.45,60.9,9,25,0,0,Store,South,2021,4,0,95
2021-04-06,C,35.98,38.36,19,25,0,0,Online,North,2021,4,1,96
2021-04-07,C,52.44,56.99,13,25,0,0,Online,West,2021,4,2,97
2021-04-08,C,47.58,42.56,12,25,0,0,Store,East,2021,4,3,98
2021-04-09,C,62.7,55.08,11,25,0,0,Store,West,2021,4,4,99
2021-04-10,C,57.96,61.03,11,25,0,1,Online,South,2021,4,5,100
2021-04-11,C,31.83,34.89,28,25,0,1,Online,North,2021,4,6,101
2021-04-12,C,46.56,43.51,16,25,1,0,Online,South,2021,4,0,102
2021-04-13,C,42.89,43.76,21,25,1,0,Store,West,2021,4,1,103
2021-04-14,C,42.0,39.96,14,25,0,0,Store,North,2021,4,2,104
2021-04-15,C,40.28,36.93,15,25,0,0,Online,North,2021,4,3,105
2021-04-16,C,37.55,34.87,19,25,0,0,Store,South,2021,4,4,106
2021-04-17,C,49.7,54.15,16,25,0,1,Online,North,2021,4,5,107
2021-04-18,C,60.52,56.4,11,25,1,1,Online,East,2021,4,6,108
2021-04-19,C,53.31,49.38,10,25,0,0,Online,North,2021,4,0,109
2021-04-20,C,65.79,74.53,9,25,0,0,Online,South,2021,4,1,110
2021-04-21,C,42.0,36.14,15,25,0,0,Online,North,2021,4,2,111
2021-04-22,C,77.82,81.83,9,25,0,0,Online,East,2021,4,3,112
2021-04-23,C,48.61,52.07,15,25,0,0,Online,North,2021,4,4,113
2021-04-24,C,47.23,50.45,20,25,1,1,Online,West,2021,4,5,114
2021-04-25,C,38.34,34.2,19,25,0,1,Store,North,2021,4,6,115
2021-04-26,C,38.75,35.39,17,25,0,0,Online,West,2021,4,0,116
2021-04-27,C,33.28,31.25,18,25,0,0,Store,East,2021,4,1,117
2021-04-28,C,50.05,42.76,12,25,1,0,Online,North,2021,4,2,118
2021-04-29,C,43.07,44.92,21,25,1,0,Online,North,2021,4,3,119
2021-04-30,C,40.98,39.91,14,25,0,0,Online,East,2021,4,4,120
2021-05-01,C,47.24,53.17,15,25,0,1,Online,South,2021,5,5,121
